t(s)	willo_0002C	willo_00034	willo_0006D	willo_00070
0.3186672439915128	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.32566389298881404	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.3326051179901697	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.3395591570006218	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.34650904798763804	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.3534590679919347	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.36040847800904885	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.36735692399088293	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.3743095379904844	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.3812532059964724	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.3881937639962416	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.3951907840091735	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.40215539699420333	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.40909215799183585	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.4161090480047278	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.4230592169915326	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.4300045710115228	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.4369483689952176	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.4438995009986684	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.4508445220126305	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.45779050499550067	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.4647813029878307	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.47173193498747423	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.4786881399923004	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.4856919749872759	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.49265016199206	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.49961309001082554	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.5065747030021157	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.5135259639937431	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.5204784100060351	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.5274452079902403	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.5343984699866269	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.541354897985002	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.5483205099881161	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.5553351959970314	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.5622868099890184	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.5692392929922789	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.5762536829861347	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.5832152770017274	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.5902434450108558	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.5972374459961429	0.8637152777777779	0.7552083333333335	0.8637152777777779	0.8637152777777779
0.6042008369986434	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.6115631269931328	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.6185285180108622	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.6255223900079727	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.6324580590007827	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.6393930240010377	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.6464077470009215	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.6533396749873646	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.6602759000088554	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.6671983280102722	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.6741316829866264	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.6810712959850207	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.68799081700854	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.694967171002645	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.701899414008949	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.7088202130107675	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.7158036770124454	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.7227559199964162	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.7296970520110335	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.7366320170112886	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.7435622600023635	0.8637152777777779	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.7504869849944953	0.7552083333333335	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.7574245609866921	0.7552083333333335	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.7643517300020903	-1.4149305555555556	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.7712885850050952	-3.259548611111111	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.7782196239859331	-4.236111111111112	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.7852099770097993	-5.321180555555556	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.7921394059958402	-6.840277777777779	0.7552083333333335	0.8637152777777779	0.8637152777777779
0.7990675930050202	-8.250868055555555	0.7552083333333335	0.8637152777777779	0.8637152777777779
0.8060376690118574	-9.55295138888889	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.8129837450105697	-10.421006944444445	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.8199199879891239	-11.07204861111111	0.5381944444444445	0.8637152777777779	0.8637152777777779
0.8268646390060894	-11.614583333333334	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.8338025849952828	-12.374131944444445	0.7552083333333335	0.8637152777777779	0.8637152777777779
0.840740827989066	-13.133680555555555	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.8476960530097131	-13.893229166666666	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.8546960540115833	-14.544270833333334	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.8616378890001215	-15.1953125	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.8685832429910079	-15.737847222222223	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.8755811890005134	-16.171875	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.8825345060031395	-16.60590277777778	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.8894817669934127	-17.256944444444446	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.8964242509973701	-17.90798611111111	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.9033638089895248	-18.55902777777778	0.7552083333333335	0.8637152777777779	0.8637152777777779
0.910313069995027	-18.993055555555557	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.9172657199960668	-19.427083333333336	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.9242123889853247	-19.86111111111111	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.9311768540064804	-20.29513888888889	0.7552083333333335	0.8637152777777779	0.8637152777777779
0.9381241330120247	-20.83767361111111	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.9451286160037853	-21.163194444444446	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.9520985250128433	-21.705729166666668	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.9590581569937058	-22.03125	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.9660657130007166	-22.46527777777778	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.9730244560050778	-22.899305555555557	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.9799818279861938	-23.333333333333336	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.9869397190050222	-23.658854166666668	0.6467013888888891	0.8637152777777779	0.8637152777777779
0.9939011840033345	-23.984375	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.0008524639997631	-24.092881944444446	0.7552083333333335	0.8637152777777779	0.8637152777777779
1.0078095399949234	-24.526909722222225	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.0148182999982964	-24.852430555555557	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.0217822649865411	-25.17795138888889	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.028741469985107	-25.503472222222225	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.035765303997323	-25.9375	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.0427271949884016	-26.263020833333336	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.0496955669950694	-26.480034722222225	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.0566565319895744	-26.9140625	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.063600552995922	-27.13107638888889	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.0705580550129525	-27.456597222222225	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.0775048339855857	-27.78211805555556	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.084467020991724	-27.890625000000004	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.0914122640097048	-28.324652777777782	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.0983712110028137	-28.54166666666667	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.1054573399887886	-28.867187500000004	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.1124384159920737	-29.084201388888893	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.1193874180025887	-29.409722222222225	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.1263903260114603	-29.626736111111114	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.1333449950034264	-29.95225694444445	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.1402888669981621	-30.060763888888893	0.7552083333333335	0.8637152777777779	0.8637152777777779
1.1472245919867419	-30.277777777777782	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.1541538719902746	-30.603298611111114	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.1610915600031149	-30.71180555555556	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.1680558020016178	-31.037326388888893	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.175051563011948	-31.254340277777782	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.1819840089883655	-31.579861111111114	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.1889118640101515	-31.68836805555556	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.1958857910067309	-32.01388888888889	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.202813331008656	-32.122395833333336	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.210014587995829	-32.33940972222223	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.216961681988323	-32.556423611111114	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.2238912399916444	-32.77343750000001	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.2308172800112516	-32.99045138888889	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.237761208001757	-33.207465277777786	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.2447533390077297	-33.532986111111114	0.6467013888888891	0.8637152777777779	0.8637152777777779
1.2516977670020424	-33.64149305555556	0.5381944444444445	0.8637152777777779	0.8637152777777779
1.2586436950077768	-33.85850694444445	0.4296875000000001	0.8637152777777779	0.8637152777777779
1.2656334190105554	-34.184027777777786	0.10416666666666677	0.8637152777777779	0.8637152777777779
1.2725821239873767	-34.29253472222223	-0.2213541666666666	0.8637152777777779	0.8637152777777779
1.2795307000051253	-34.509548611111114	-0.7638888888888888	0.8637152777777779	0.8637152777777779
1.286469943006523	-34.61805555555556	-1.5234375	0.8637152777777779	0.8637152777777779
1.2934158529969864	-34.94357638888889	-2.6085069444444446	0.8637152777777779	0.8637152777777779
1.3003603369870689	-35.052083333333336	-3.6935763888888893	0.8637152777777779	0.8637152777777779
1.3072945800086018	-35.26909722222223	-4.995659722222222	0.8637152777777779	0.8637152777777779
1.314238711987855	-35.37760416666667	-6.080729166666667	0.8637152777777779	0.8637152777777779
1.3211736399971414	-35.59461805555556	-7.057291666666666	0.8637152777777779	0.8637152777777779
1.3281156790035311	-35.81163194444445	-7.925347222222222	0.8637152777777779	0.8637152777777779
1.335105606005527	-35.92013888888889	-8.684895833333334	0.8637152777777779	0.8637152777777779
1.3420668299950194	-36.137152777777786	-9.3359375	0.8637152777777779	0.8637152777777779
1.349007184006041	-36.35416666666667	-9.986979166666666	0.8637152777777779	0.8637152777777779
1.3560010379878804	-36.462673611111114	-10.638020833333334	0.8637152777777779	0.8637152777777779
1.3629621510044672	-36.57118055555556	-11.07204861111111	0.8637152777777779	0.8637152777777779
1.3699169300089125	-36.78819444444445	-11.50607638888889	0.8637152777777779	0.8637152777777779
1.3768723579996731	-36.89670138888889	-11.940104166666666	0.8637152777777779	0.8637152777777779
1.3838358969951514	-37.113715277777786	-12.699652777777779	0.8637152777777779	0.8637152777777779
1.3907873069983907	-37.22222222222223	-13.2421875	0.8637152777777779	0.8637152777777779
1.3977418639988173	-37.33072916666667	-13.676215277777779	0.8637152777777779	0.8637152777777779
1.4047453649982344	-37.439236111111114	-14.110243055555555	0.8637152777777779	0.8637152777777779
1.4117007559980266	-37.54774305555556	-14.761284722222223	0.8637152777777779	0.8637152777777779
1.418652110005496	-37.65625000000001	-15.1953125	0.8637152777777779	0.8637152777777779
1.4256541299982928	-37.87326388888889	-15.629340277777779	0.8637152777777779	0.8637152777777779
1.4326003910100553	-37.981770833333336	-16.063368055555557	0.8637152777777779	0.8637152777777779
1.4395539480028674	-38.30729166666667	-16.497395833333332	0.8637152777777779	0.8637152777777779
1.4465176539961249	-38.415798611111114	-16.93142361111111	0.8637152777777779	0.8637152777777779
1.4534750629973132	-38.52430555555556	-17.36545138888889	0.8637152777777779	0.8637152777777779
1.4604271950083785	-38.63281250000001	-17.799479166666668	0.8637152777777779	0.8637152777777779
1.4673650490003638	-38.74131944444445	-18.450520833333332	0.8637152777777779	0.8637152777777779
1.47431701401365	-38.958333333333336	-18.993055555555557	0.8637152777777779	0.8637152777777779
1.481268793984782	-39.066840277777786	-19.53559027777778	0.8637152777777779	0.8637152777777779
1.4882255920092575	-39.28385416666667	-20.186631944444446	0.8637152777777779	0.8637152777777779
1.4952238159894478	-39.28385416666667	-20.729166666666668	0.8637152777777779	0.8637152777777779
1.5021828360040672	-39.500868055555564	-21.380208333333336	0.8637152777777779	0.8637152777777779
1.5091420050011948	-39.60937500000001	-21.81423611111111	0.8637152777777779	0.8637152777777779
1.5161496349901427	-39.71788194444445	-22.46527777777778	0.8637152777777779	0.8637152777777779
1.523113506991649	-39.934895833333336	-23.0078125	0.8637152777777779	0.8637152777777779
1.530083730991464	-40.043402777777786	-23.55034722222222	0.8637152777777779	0.8637152777777779
1.5370495289971586	-40.26041666666667	-23.984375	0.8637152777777779	0.8637152777777779
1.544009715988068	-40.368923611111114	-24.309895833333336	0.8637152777777779	0.8637152777777779
1.5510043470130768	-40.477430555555564	-24.74392361111111	0.8637152777777779	0.8637152777777779
1.5579585529922042	-40.477430555555564	-25.17795138888889	0.8637152777777779	0.8637152777777779
1.5649634239962325	-40.58593750000001	-25.503472222222225	0.8637152777777779	0.8637152777777779
1.5719220929895528	-40.58593750000001	-25.72048611111111	0.8637152777777779	0.8637152777777779
1.578879428008804	-40.69444444444445	-26.046006944444446	0.8637152777777779	0.8637152777777779
1.5858895590063184	-40.80295138888889	-26.263020833333336	0.8637152777777779	0.8637152777777779
1.5928493200044613	-41.019965277777786	-26.588541666666668	0.8637152777777779	0.8637152777777779
1.5998156179848593	-41.12847222222223	-26.9140625	0.8637152777777779	0.8637152777777779
1.6067845830111764	-41.23697916666667	-27.239583333333336	0.8637152777777779	0.8637152777777779
1.613760417996673	-41.56250000000001	-27.565104166666668	0.8637152777777779	0.8637152777777779
1.620792158995755	-41.56250000000001	-27.99913194444445	0.8637152777777779	0.8637152777777779
1.6277865679876413	-41.67100694444445	-28.324652777777782	0.8637152777777779	0.8637152777777779
1.6347992719965987	-41.888020833333336	-28.75868055555556	0.8637152777777779	0.8637152777777779
1.641765459004091	-41.996527777777786	-29.084201388888893	0.8637152777777779	0.8637152777777779
1.6487192760105245	-41.996527777777786	-29.51822916666667	0.8637152777777779	0.8637152777777779
1.6557359060097951	-42.10503472222223	-29.843750000000004	0.8637152777777779	0.8637152777777779
1.6627051119867247	-42.21354166666667	-30.16927083333334	0.8637152777777779	0.8637152777777779
1.6696656690037344	-42.21354166666667	-30.603298611111114	0.8637152777777779	0.8637152777777779
1.6766379119944759	-42.322048611111114	-31.037326388888893	0.8637152777777779	0.8637152777777779
1.6836076909967232	-42.430555555555564	-31.47135416666667	0.8637152777777779	0.8637152777777779
1.690549655992072	-42.53906250000001	-31.796875000000004	0.8637152777777779	0.8637152777777779
1.6975003069965169	-42.53906250000001	-32.01388888888889	0.8637152777777779	0.8637152777777779
1.704457307991106	-42.75607638888889	-32.44791666666667	0.8637152777777779	0.8637152777777779
1.7114083479973488	-42.864583333333336	-32.77343750000001	0.8637152777777779	0.8637152777777779
1.7183615899994038	-42.864583333333336	-33.098958333333336	0.8637152777777779	0.8637152777777779
1.7253714250109624	-43.08159722222223	-33.42447916666667	0.8637152777777779	0.8637152777777779
1.732320629991591	-43.19010416666667	-33.64149305555556	0.8637152777777779	0.8637152777777779
1.7392710949934553	-43.298611111111114	-33.85850694444445	0.8637152777777779	0.8637152777777779
1.7462712260021362	-43.407118055555564	-34.29253472222223	0.8637152777777779	0.8637152777777779
1.7532279689912684	-43.298611111111114	-34.40104166666667	0.8637152777777779	0.8637152777777779
1.7601986560039222	-43.298611111111114	-34.61805555555556	0.8637152777777779	0.8637152777777779
1.767152268992504	-43.407118055555564	-34.83506944444445	0.8637152777777779	0.8637152777777779
1.774103825999191	-43.51562500000001	-35.052083333333336	0.21267361111111122	0.8637152777777779
1.781054569000844	-43.51562500000001	-35.26909722222223	-1.6319444444444444	0.8637152777777779
1.788008997013094	-43.62413194444445	-35.486111111111114	-3.8020833333333335	0.8637152777777779
1.7950100720045157	-43.73263888888889	-35.81163194444445	-6.297743055555556	0.8637152777777779
1.8019666479958687	-43.73263888888889	-36.028645833333336	-8.250868055555555	0.8637152777777779
1.8089173169864807	-43.841145833333336	-36.24565972222223	-9.986979166666666	0.8637152777777779
1.8162090909900144	-44.05815972222223	-36.462673611111114	-10.963541666666666	0.8637152777777779
1.8231619819998741	-43.949652777777786	-36.67968750000001	-11.614583333333334	0.8637152777777779
1.8301105950085912	-44.05815972222223	-36.89670138888889	-11.831597222222221	0.8637152777777779
1.8370450049987994	-43.949652777777786	-37.113715277777786	-12.04861111111111	0.8637152777777779
1.8439825070090592	-43.841145833333336	-37.33072916666667	-12.04861111111111	0.8637152777777779
1.850910490989918	-44.05815972222223	-37.54774305555556	-12.265625	0.8637152777777779
1.8578587340016384	-43.841145833333336	-37.76475694444445	-12.48263888888889	0.8637152777777779
1.8648767530103214	-44.16666666666667	-37.981770833333336	-13.2421875	0.8637152777777779
1.8718280699977186	-44.383680555555564	-38.19878472222223	-14.00173611111111	0.8637152777777779
1.8787862939934712	-44.383680555555564	-38.52430555555556	-14.761284722222223	0.8637152777777779
1.8857809430046473	-44.383680555555564	-38.74131944444445	-15.846354166666668	0.8637152777777779
1.892739722999977	-44.60069444444445	-38.958333333333336	-16.71440972222222	0.8637152777777779
1.8997036140062846	-44.60069444444445	-39.17534722222223	-17.58246527777778	0.8637152777777779
1.9066545050009154	-44.60069444444445	-39.28385416666667	-18.34201388888889	0.8637152777777779
1.9136076919967309	-44.49218750000001	-39.60937500000001	-18.993055555555557	0.8637152777777779
1.920568527013529	-44.60069444444445	-39.71788194444445	-19.427083333333336	0.8637152777777779
1.9275155480136164	-44.60069444444445	-39.934895833333336	-19.752604166666668	0.8637152777777779
1.9344685680116527	-44.70920138888889	-40.15190972222223	-20.186631944444446	0.8637152777777779
1.9414278659969568	-44.70920138888889	-40.26041666666667	-20.51215277777778	0.8637152777777779
1.948384997987887	-44.817708333333336	-40.477430555555564	-20.729166666666668	0.8637152777777779
1.9553889439848717	-44.817708333333336	-40.69444444444445	-21.163194444444446	0.8637152777777779
1.9623365569859743	-45.03472222222223	-40.911458333333336	-21.59722222222222	0.8637152777777779
1.969307243998628	-45.03472222222223	-41.019965277777786	-22.03125	0.8637152777777779
1.9762991520110518	-45.14322916666667	-41.23697916666667	-22.46527777777778	0.8637152777777779
1.9832494510046672	-45.251736111111114	-41.453993055555564	-22.899305555555557	0.8637152777777779
1.990200119005749	-45.251736111111114	-41.67100694444445	-23.44184027777778	0.8637152777777779
1.9971543069987092	-45.251736111111114	-41.77951388888889	-23.875868055555557	0.8637152777777779
2.0041108459990937	-45.03472222222223	-41.888020833333336	-24.309895833333336	0.8637152777777779
2.0110671439906582	-44.926215277777786	-41.996527777777786	-24.74392361111111	0.8637152777777779
2.018018998001935	-45.03472222222223	-42.10503472222223	-25.286458333333336	0.8637152777777779
2.0250522019923665	-44.70920138888889	-42.21354166666667	-25.611979166666668	0.8637152777777779
2.03199988900451	-44.383680555555564	-42.430555555555564	-25.9375	0.8637152777777779
2.0389435949909966	-44.16666666666667	-42.64756944444445	-26.263020833333336	0.8637152777777779
2.0459313369938172	-43.73263888888889	-42.75607638888889	-26.480034722222225	0.8637152777777779
2.052880801988067	-43.407118055555564	-42.75607638888889	-26.9140625	0.8637152777777779
2.0598451370024122	-43.298611111111114	-42.973090277777786	-27.239583333333336	0.8637152777777779
2.0668012319947593	-43.298611111111114	-43.19010416666667	-27.565104166666668	0.8637152777777779
2.073750215000473	-43.08159722222223	-43.19010416666667	-27.890625000000004	0.8637152777777779
2.0806956620072015	-42.75607638888889	-43.298611111111114	-28.21614583333334	0.8637152777777779
2.0876471090014093	-42.75607638888889	-43.51562500000001	-28.75868055555556	0.8637152777777779
2.0946557949937414	-42.53906250000001	-43.62413194444445	-28.97569444444445	0.8637152777777779
2.101606759999413	-42.322048611111114	-43.841145833333336	-29.301215277777782	0.8637152777777779
2.1085586689878255	-42.21354166666667	-43.841145833333336	-29.51822916666667	0.8637152777777779
2.115553262992762	-41.996527777777786	-43.949652777777786	-29.95225694444445	0.8637152777777779
2.1225052649970166	-41.77951388888889	-44.275173611111114	-30.16927083333334	0.8637152777777779
2.1294658969854936	-41.345486111111114	-44.383680555555564	-30.49479166666667	0.8637152777777779
2.1364715459931176	-41.019965277777786	-44.49218750000001	-30.820312500000004	0.8637152777777779
2.143441955005983	-40.80295138888889	-44.60069444444445	-31.037326388888893	0.8637152777777779
2.150404752988834	-40.58593750000001	-44.70920138888889	-31.254340277777782	0.8637152777777779
2.1573513289913535	-40.477430555555564	-44.926215277777786	-31.579861111111114	0.8637152777777779
2.1643091269943397	-40.368923611111114	-44.926215277777786	-31.796875000000004	0.8637152777777779
2.1712625919899438	-40.477430555555564	-45.14322916666667	-32.01388888888889	0.8637152777777779
